id,source_id,source_name,title,content,published_at
385,reuters,Reuters,Wall Street traders pump up Argentine peso as currency controls kick in,BUENOS AIRES (Reuters) - Argentina’s peso surged on Tuesday  pumped up by Wall Street traders  back after a long holiday weekend  cheering President Mauricio Macri’s capital controls that are aimed at protecting the beleaguered currency.   The peso was 5.36% … [+3585 chars],2019-09-03T16:56:39Z
389,cbs-news,CBS News,Doctors say diet of fries and chips made teen  fussy eater  blind,An English boy who eats nothing but French fries  potato chips and the occasional piece of ham has been left blind due to the extreme vitamin deficiency in his diet  doctors in Britain said in a report published Tuesday. One of the doctors behind the article … [+2207 chars],2019-09-03T14:19:03Z
393,the-irish-times,The Irish Times,Kevin Hart car crash: Actor ‘is awake’ and ‘going to be just fine’,The actor and comedian Kevin Hart  who has been in hospital since he was injured in a car crash on Sunday  is awake and going to be just fine  according to his wife  Eniko.  The singer Justin Bieber and the actor Chadwick Boseman have joined Dwayne Johnson  D… [+1817 chars],2019-09-03T08:44:43Z
397,bbc-news,BBC News,2019/09/03 15:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-03T15:06:00Z
401,business-insider,Business Insider,Here's what would happen if all insects on Earth disappeared,Following is a transcript of the video.   Humans might have built civilizations  but insects own the world. After all  over half of all known species are insects. So if they all suddenly vanished  you'd notice. No more summers of singing cicadas and flickerin… [+2745 chars],2019-09-03T13:00:00Z
405,reuters,Reuters,Sri Lanka seeks extradition of ex-central bank chief from Singapore,COLOMBO (Reuters) - Sri Lanka will ask Singapore to extradite former central bank governor Arjuna Mahendran in connection with an insider trading investigation  a Foreign Ministry official said on Tuesday.   Mahendran  a Singapore national  has failed to appe… [+1690 chars],2019-09-03T17:03:04Z
409,the-irish-times,The Irish Times,Booker Prize 2019: Margaret Atwood's sequel to The Handmaid's Tale makes shortlist,Former winners Margaret Atwood  who turns 80 in November  and Salman Rushdie  72  are the biggest names on the 2019 Booker Prize shortlist  announced this morning. The Testaments  her sequel to The Handmaids Tale  is not published until next Tuesday but is al… [+13048 chars],2019-09-03T08:11:29Z
413,cnn,CNN,Autoworkers union takes aim at GM in crucial contract negotiations,,2019-09-03T15:35:02Z
417,business-insider,Business Insider,Fitness has exploded into a nearly $100 billion global industry as more people become obsessed with their health,As consumers continue to gravitate toward lifestyles grounded in health and wellness  the fitness industry is cashing in to the tune of nearly $100 billion globally.    Today there are more options than ever before to stay fit and get your blood pumping than … [+2789 chars],2019-09-03T16:51:00Z
421,the-irish-times,The Irish Times,Customer of a UK bank? Time to get ready for no-deal,Irish based customers of UK banks are being warned to make sure that they are well informed about the potential fall-out from a no-deal Brexit on their personal banking services. Some services could be withdrawn from Irish based customers should the UK crash … [+218 chars],2019-09-03T14:09:13Z
425,newsweek,Newsweek,#BahamaStrong Trends While South Florida Boaters  Volunteers Gear Up Efforts To Help After Hurricane Dorian,Floridians know the devastating effects of catastrophic hurricanes. From Andrew in 1992 to Michael in 2018  and many  many storms before then and in between  they have seen destruction firsthand.  Many in South Florida kept a watchful eye on Hurricane Dorian … [+3800 chars],2019-09-03T00:53:53Z
429,the-new-york-times,The New York Times,She Fled the Iranian Revolution  but Her Troubles Didn’t End There,THE UNGRATEFUL REFUGEEWhat Immigrants Never Tell YouBy Dina Nayeri  Dina Nayeri was not yet 6 years old in 1985 when she visited her eccentric maternal grandmother  Maman Moti  in London. Nayeris parents were both medical professionals in the city of Isfahan … [+1832 chars],2019-09-03T09:00:08Z
433,the-irish-times,The Irish Times,Temporary delay on Dart services as gardaí arrest passenger,,2019-09-03T18:15:10Z
437,cnn,CNN,For a week  Israel and Lebanon seemed on the brink of war. But neither has the appetite for it,,2019-09-03T14:19:17Z
441,the-new-york-times,The New York Times,$500 to Apply for an Apartment? So Much for the $20 Cap,The intent clearly was not to have a tenant applicant pay more than $20  regardless of who it is they are paying the money to  she added.  Ms. Rosenthal said Manhattan residents have called her office about application fees of up to $700  and she is consideri… [+1521 chars],2019-09-03T09:59:33Z
445,abc-news,ABC News,Review: A captivating new novel about word-obsessed twins, The Grammarians: a Novel  (Farrar  Straus and Giroux)  by Cathleen Schine  Cathleen Schine's captivating new novel   The Grammarians   centers on a pair of identical twins named Daphne and Laurel  after the Greek myth of transformation  and their obsessive l… [+2311 chars],2019-09-03T14:19:41Z
449,the-new-york-times,The New York Times,Getting Your Medical Records Through an App? There’s a Catch. And a Fight.,All were saying is that patients have a right to choose as opposed to the right being denied them by the forces of paternalism  he said.  Dr. Don Rucker of the Department of Health and Human Services said it was self-serving for doctors and hospitals to play … [+2053 chars],2019-09-03T07:05:49Z
453,cnn,CNN,Dorian  Comey and Debra Messing: What Trump tweeted on Labor Day weekend,Washington (CNN)President Donald Trump axed his visit to Poland over the weekend to monitor Hurricane Dorian from Camp David with emergency management staff  but if the President's more than 120 tweets are any indication  he had more than just the storm on hi… [+3027 chars],2019-09-03T17:36:21Z
457,bbc-news,BBC News,Facebook hints at hiding 'likes',Image copyrightGetty Images  An engineer has discovered prototype code in Facebook's Android app which suggests it might test hiding the number of likes a post receives.  Jane Manchun Wong found the code  which has not been activated.  Instagram  which is als… [+1295 chars],2019-09-03T13:07:40Z
461,the-new-york-times,The New York Times,DealBook Briefing: Prepare for Market Turmoil After the Latest Trump Tariffs,Not everyone was impressed by Mr. Dalio. One reply to his tweet read  Wish there was a way to short Burning Man.  Arnaud Deboeuf  a senior executive in the alliance between Renault and Nissan  has resigned.  The retailer Hudsons Bay  which owns Saks  reported… [+893 chars],2019-09-03T10:22:22Z
465,cbs-news,CBS News,Debra Messing  Donald Trump argue over Twitter about fundraiser,Two events will converge on Hollywood during the same week in September: the 71st annual Emmys and a fundraiser for Donald Trump  according to The Hollywood Reporter. When actress Debra Messing publicly asked the outlet to release a list of fundraiser attende… [+4124 chars],2019-09-03T00:10:19Z
469,bbc-news,BBC News,Yeovil Town v Sutton United,,2019-09-03T13:09:18Z
473,cbs-news,CBS News,Instagram could be biggest target for 2020 disinformation,Instagram could be a flashpoint for online disinformation during the 2020 election  a new study warns. The report from New York University's Stern Center for Business and Human Rights also says most of the disinformation will not come from a foreign adversary… [+2836 chars],2019-09-03T16:18:55Z
477,the-wall-street-journal,The Wall Street Journal,U.K. Lawmakers Move to Block Boris Johnson From No-Deal Brexit,LONDONBritish lawmakers are expected to vote Tuesday on whether to begin steps aimed at preventing Prime Minister Boris Johnson from taking Britain out of the European Union on Oct. 31 without an agreement to smooth the way  a process that if successful could… [+270 chars],2019-09-03T11:37:00Z
481,the-new-york-times,The New York Times,A Fresh Face at an Old Standard: Gotham Bar and Grill,Her approach is more innovative and multicultural. There will be yellowtail crudo paired with a purée of smoked avocado  fish sauce  cilantro and milk  and Wagyu beef glazed with a veal jus blended with tomato water  coriander seed  glucose and lovage. There … [+1078 chars],2019-09-03T16:44:57Z
485,newsweek,Newsweek,NFL Playoffs Picture 2019: NFC South Teams Ranked,The NFC South has all the ingredients to be one of the most intriguing divisions in the NFL this season.  The New Orleans Saints were one controversial call away from reaching the Super Bowl last year  while the Atlanta Falcons and the Carolina Panthers have … [+4350 chars],2019-09-03T09:59:49Z
489,the-new-york-times,The New York Times,Pence Staying at Trump Property in Ireland at Trump’s ‘Suggestion ’ Aide Says,Mr. Short said in an interview that Mr. Pence was personally covering his familys expenses at Doonbeg. Still  the coterie of Secret Service and other members of the vice presidents traveling party staying there will mean a substantial bill paid by taxpayers.  … [+967 chars],2019-09-03T15:36:05Z
493,the-new-york-times,The New York Times,2019 U.S. Open: Matches to Watch on Tuesday - The New York Times,Wawrinka  a three-time Grand Slam champion  has already taken out one physically compromised player. He was leading the No. 1 seed and defending champion  Novak Djokovic  by two sets to none when Djokovic retired from their fourth-round match. But Wawrinka  w… [+1338 chars],2019-09-03T12:04:00Z
497,reuters,Reuters,Weak factory data  trade frictions pull Wall Street lower,(Reuters) - U.S. stocks fell on Tuesday as data showed factory activity contracted for the first time since 2016 in August  renewing fears that a drawn-out trade war between the United States and China could tip the world’s largest economy into recession.   T… [+3270 chars],2019-09-03T15:42:31Z
501,the-wall-street-journal,The Wall Street Journal,AT&T Names Media Boss John Stankey as CEO Heir Apparent,AT&amp;T Inc. promoted longtime executive John Stankey to a newly created No. 2 role  setting up the WarnerMedia boss as the likely successor to Chief Executive Randall Stephenson.  Mr. Stankey  56 years old  will serve as president and chief operating office… [+161 chars],2019-09-03T15:48:00Z
