Name,ID,Published_from,Published_to,Avg_content_length
Goldman Sachs' Marcus has lost $1.3 billion since 2016,business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
9 Florida students hospitalized for eating 'THC-laced candy',abc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
9/11/19: Red and Blue,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
U.S. House intel panel chief: Trump's cannot use office to probe rivals,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
 The Situation  leaves federal prison,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Kevin Hart 911 call: 'He's not coherent at all',cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Ole Miss student pleads not guilty in death of slain student,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Boris Johnson criticised for using police as backdrop to speech,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
University of Alabama dean quits after tweets highlighted,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
‘Freaks’ Review: An Indie Take on a Superhero Setup,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Pence faces row over stay at Trump Irish resort...,the-wall-street-journal,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Fukushima: Radioactive water may be dumped in Pacific,bbc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,272.0
Transcript: Rudy Giuliani on  Face the Nation   September 29  2019,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,275.0
Glenveagh boss buys €132 950 worth of shares,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Ben Glynn: Ospreys sign lock from Harlequins to bolster squad,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Hurricane Dorian aftermath: As storm survivors seek to evacuate Bahamas  a few opt to stay put,cbs-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Senate Democrats urge Trump to reconsider historic low refugee cap,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Activist Investor Elliott Calls for AT&T Shakeup,the-wall-street-journal,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Call for justice in the US one year after Khashoggi's murder,al-jazeera-english,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Buick Name Is Erased From Buicks as Sales Slip for Century-Old Marque,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Apple Dominates App Store Search Results  Thwarting Competitors,the-wall-street-journal,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,275.0
Kilmarnock 2-0 Hibernian: Hibs without a win since opening day,bbc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Reports: NFL to meet with Brown's accuser Monday,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Trump sacks US national security adviser John Bolton,al-jazeera-english,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
NY woman fined and released for bringing marijuana into Russia  court says,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Rays Power Over the A’s to Win the Wild Card,the-new-york-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Rugby World Cup TV View: Meaty thrusts fail to satisfy Eddie,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
U.S. probes 553 000 Nissan Rogue SUVs for unintended emergency braking,reuters,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Four remain missing after giant cargo ship capsizes off Georgia coast,cbs-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Investors retreat from U.S. stock funds amid impeachment inquiry,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Trump attacked Chrissy Teigen on Twitter. She wasn't having it,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Labour likely to extend reach of planned financial transaction tax,reuters,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Microsoft's HR chief says take these 2 steps when you hate your job but feel stuck,business-insider,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,275.0
Maybe We’re Not All Going to Be Gig Economy Workers After All,the-new-york-times,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Customer of a UK bank? Time to get ready for no-deal,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Cavs play-by-play announcer McLeod dies at 67,espn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
US household income finally matches 1999 peak  while poverty rate hits lowest point since 2001,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,95.0
Woodford effect lingers at Malin despite shares sell-off,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Apple and Google are going to war over the future of gaming as the entire industry goes through a radical transformation (AAPL  GOOGL),business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
'This Tender Land' is an affecting story about growing up,abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Lawmakers head home after opening impeachment inquiry,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
Delaware bomber who targeted wife's family to be sentenced,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Dorian offshore; Lingling lands in N Korea; Faxai threatens Japan,al-jazeera-english,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Camden stabbing: Woman arrested over fatal attack,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Tropical Storm Humberto gains in strength  fire warnings issued in West,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Dennis Rodman says he thinks 10-20% of pro athletes are gay and that the NBA is ready for an out athlete,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Dare We Dream of the End of the G.O.P.?,the-new-york-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
New Video Shows Tesla Driver and Passenger Apparently Sleeping While on 'Dangerous' Highway: 'It Was Weird',newsweek,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
CDC urges halt to vaping as it prLebanon slammed for deporting undocumented Syrian refugees,al-jazeera-english,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Tory rebels poised to bring bill to block a no-deal Brexit,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Newbury MP Richard Benyon will not fight next election,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Trump challenges California power to control auto pollution,abc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
This violent galaxy next door is set for a collision with the Milky Way,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Ambulances take ‘five to eight minutes’ to travel to Dublin hospitals,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Former Nigeria coach Samson Siasia appeals Fifa's life ban,bbc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
These are the 3 untouchable businesses at Citigroup which has undergone layoffs and restructurings this year,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
How the Pineapple Became the Icon of I.V.F.,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
New EU chief 'to sleep in her office',al-jazeera-english,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
‘I Am Always Asked if I Am Afraid’: Activist Lawyer Takes On Putin’s Russia,the-new-york-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Income for young adults has grown by just $29 since 1974 — nowhere close to keeping up with skyrocketing housing costs and the crushing size of student-loan debt,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Activist to AT&T: What’s the Plan With WarnerMedia?,the-wall-street-journal,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,272.0
US vaping illness count tops 500  but cause still unknown,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Activist investor Peltz says GE CEO Culp is doing a good job,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Poker docuseries explores historical moments in gaming industry - Business Insider,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Cop who shot her neighbor getting threats  prompting extra security,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
First Look: 2019 Haunted Mansion Holiday 50th Anniversary Gingerbread House at Disneyland Park,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Rapidly melting chunk of glacier near famed Mont Blanc at risk of collapse,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
WeWork junk bonds crowded trade for unicorns in high yield debt markets,business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
'Ford v Ferrari' director describes what type of movies Disney wants from Fox going forward,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Cooper: Trump does this when he's blocked on something,cnn,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,89.0
Sony and Disney reach deal for Spider-Man in Marvel Cinematic Universe,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
‘It seems one is expected to miss Ireland’ - the Irishman at home in Helsinki,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Historian Warns America Looks 'Eerily Similar' to Pre-Civil War Period - Newsweek,newsweek,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
GOP Trump challengers slam canceled primaries: 'Only the weak fear competition',cnn,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
There's a second whistleblower complaint no one's talking about  and it could be as damaging to Trump as the Ukraine scandal,business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Robbie Henshaw an injury concern for World Cup,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,271.0
Taliban suicide bomber kills at least 10 civilians  two NATO troops in Kabul,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
'Dancing on Ice' first blind contestant,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
AT&T soars after activist hedge fund announces $3.2 billion stake  says it could be worth 50% more (T),business-insider,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Legal petition urges ICC investigate MBS over Khashoggi murder,al-jazeera-english,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
New Zealand mosque shooting suspect drops bid to move trial,al-jazeera-english,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Russia's MAKS airshow showcases aviation hardware and vintage Soviet jets,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Big greenhouse gas emitter moves to join climate initiative,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Scientists identify the genes linked to left-handedness,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Libyan self-styled army says 3 fighters killed near Tripoli,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Reigning Mr Ireland convicted of assaulting taxi driver in Galway,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,272.0
Huddersfield Town 0-2 Sheffield Wednesday: Garry Monk makes winning start as Owls boss,bbc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
The DNA of a Killer,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
Crew recovers body of 5th Indiana boating mishap victim,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
The Rock to return to WWE's  Friday Night Smackdown ,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
‘Cities Going to Hell’: Trump’s EPA to Put San Francisco on Notice for Homelessness - The Wall Street Journal,the-wall-street-journal,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
'Fox & Friends' hosts defend Trump diverting $3.6 billion for military projects to pay for the border wall,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
These are the six proposals for a memorial to honor Pulse nightclub shooting victims,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Russia's ruling party takes a hit in Moscow election,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Settle in with these weekend reads,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
Boris Johnson: No physical infrastructure near the Border or ‘any other place’,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Where did the Sacklers move cash from their opioid maker?,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,275.0
Gary Lineker: ‘I'm kind of the whipping boy for the BBC’,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
Federal judge blocks Georgia abortion ban,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Huckletree to open fintech-focused co-working hub in Dublin,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
5 reasons why Impossible Foods and Beyond Meat are taking over fast food while veggie burgers failed,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
UK to suspend parliament next Tuesday for new policy programme,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
EU to contribute €530m to €1bn Irish-French power line,the-irish-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Hong Kong leader says China 'respects and supports' withdrawal of extradition bill,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
From Pizza to Tortillas  a Midwestern Chef Defies Assumptions,the-new-york-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Felicity Huffman sentenced to 14 days in jail,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Box Office: 'Hustlers' racks up solid $33 million debut  'Goldfinch' bombs,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Whistleblower complaint investigation based on  spies and treason   Trump suggests,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
European fashion brands agree new deal in Bangladesh,reuters,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
A goat can cost you: Coal India stops work as locals spar over animal death,reuters,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Jet skiers saved 100 people trapped in flooded homes in the Bahamas,cnn,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,0.0
 I'm clean   Macron's EU candidate says over corruption claims,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Girl Sets Up Lemonade Stand to Buy Body Armor for Police Dogs,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Teen climate activist on how Asperger's helps her cause,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Book of letters by Che Guevara coming out in English in 2021,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Peloton is the latest in a line of IPO flops and failures this year. Here are 5 of the biggest.,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Pakistan PM accuses Indian counterpart of cruelty and stupidity in Kashmir  predicts  bloodbath  when curfew lifted,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,116.0
Ex-Atlantic Club casino sold again. (This time for real?),abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
2020 Daily Trail Markers: HBCU Texas Southern University prepares to host the third Democratic debate,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
Rouhani says he rejected U.S. offer to lift sanctions made in message to Europeans,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
CBSN Originals takes a deeper look at issues surrounding binge drinking culture,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
Texas AG says will announce multistate probe into Big Tech on Monday,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Paris: Four killed by colleague in knife attack at police headquarters,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
UK PM Johnson would do worse than predecessor in an election now: ex-government adviser,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Iran atomic energy spokesman says UN inspectors still will be able to access nuclear sites in the country,abc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,106.0
A man watched on doorbell camera as a tornado from Hurricane Dorian destroyed his home,cnn,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
Seán Quinn says family is ‘outraged’ by ‘barbaric’ attack on Kevin Lunney,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
At Least Five Dead as Hurricane Dorian Heads Toward Southeastern U.S.,the-wall-street-journal,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Trump Turnberry: US Air Force to review Scotland resort stays,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Portuguese drama 'A Herdade' chronicles one landowner's tale amid change,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Erdogan adviser: Khashoggi case a humanitarian issue for Turkey,al-jazeera-english,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Netanyahu denies Israel is spying on US,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Trump's Middle East envoy Greenblatt to resign after plan released: officials,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Zimbabwean doctors protest against abduction of union leader,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
I make $30 000 a year on the side as an Airbnb 'superhost.' Here's exactly what I do to make sure my revenue keeps going up.,business-insider,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Facebook to face fresh anti-trust investigation,bbc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Jim Savage obituary: A generous and passionate artist and educator,the-irish-times,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
U.S. charges 35 people in massive healthcare fraud take-down involving genetic tests,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Sudan crisis: Thousands demand justice over protester killings,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
What exactly is the Nürburgring — and why would Elon Musk want the Tesla Model S to take on this legendary track? (TSLA),business-insider,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
World’s first hydrogen-powered tugboat and other news,bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
